0,1,2,3,4,5,6,7,8,9,10
-0.9906039834022522,0.029381999745965,0.01655000075697899,0.132531002163887,0.04064714163541794,0.05385110154747963,9.399999618530273,1.700000047683716,10.56500434875488,2.466000080108643,742.5999755859375
-0.9935629963874817,0.02494899928569794,0.06039699912071228,0.09252399951219559,0.1250508725643158,0.03840990364551544,9.800000190734863,2.099999904632568,10.54500389099121,2.415999889373779,742.5999755859375
-0.9424319863319397,-0.06406299769878387,0.02658000029623508,0.3271239995956421,0.008265938609838486,-0.1385831087827682,13.60000038146973,1.5,13.30000019073486,1.916000008583069,744.6
-0.9454129934310913,-0.04778600111603737,0.01552799995988607,0.3219760060310364,-0.001418306026607752,-0.1005235090851784,2.599999904632568,1.0,15.5,2.233000040054321,753.8000000000001
0.5363100171089172,0.1012519970536232,-0.01544999983161688,0.8377820253372192,0.1879715770483017,-0.08281207829713821,45.0,1.5,5.850351333618164,2.743000030517578,745.2000122070312
0.9552950263023376,-0.04306299984455109,-0.001930000027641654,0.292493999004364,-0.02158076129853725,0.08350176364183426,12.69999980926514,2.0,1.13329005241394,2.266000032424927,737.5
-0.7094789743423462,0.001885000034235418,-0.03614100068807602,0.7037960290908813,-0.04871838167309761,0.0535721443593502,3.5,1.200000047683716,14.30000019073486,2.049999952316284,733.4
0.5068950057029724,0.07124599814414978,-0.05677200108766556,0.8571799993515015,0.1807351559400558,0.0251018013805151,9.0,1.299999952316284,49.89125442504883,2.599999904632568,750.0999755859375
0.9822049736976624,0.03181599825620651,-0.01935400068759918,0.1840790063142776,0.04982955008745193,-0.05540267378091812,45.0,1.5,8.225042343139648,17.86700057983398,733.7000122070312
0.9778180122375488,0.0019229999743402,-0.01205000001937151,0.2090989947319031,0.02437204122543335,0.001278598210774362,0.0,1.700000047683716,1.529675722122192,1.33299994468689,738.7999877929688
-0.934611976146698,-0.03353799879550934,0.02871100045740604,0.3529160022735596,0.03010338544845581,-0.08305060863494873,0.0,0.6000000238418579,16.29999923706055,2.032999992370605,743.6
-0.1580100059509277,-0.00379600003361702,0.07196000218391418,0.9848039746284485,0.0154231321066618,-0.1434238106012344,4.800000190734863,1.399999976158142,1.286646723747253,2.433000087738037,821.0
-0.7482960224151611,-0.01784900017082691,-0.02612699940800667,0.6626080274581909,-0.06279847770929337,0.00791133288294077,2.700000047683716,1.100000023841858,14.19999980926514,2.08299994468689,737.5
-0.993028998374939,0.0001809999957913533,0.01827700063586235,0.1164409965276718,0.03634961694478989,-0.003896917682141066,8.100000381469727,1.5,53.28549575805664,4.239999771118164,738.5
-0.9932249784469604,0.002314999932423234,-0.004906999878585339,0.1160740032792091,-0.009210369549691677,0.00573781318962574,7.900000095367432,1.600000023841858,53.29549407958984,4.26800012588501,738.5
-0.3808369934558868,-0.05072500184178352,0.01340499985963106,0.9231520295143127,-0.08370939642190933,-0.06342814117670059,9.300000190734863,1.700000047683716,8.086968421936035,2.25,803.5
0.9785959720611572,0.04055500030517578,0.04605599865317345,0.1964250057935715,-0.0746326819062233,-0.09762200713157654,7.599999904632568,1.700000047683716,1.182929992675781,2.315999984741211,737.5
-0.9995899796485901,-0.0156909991055727,-0.01545100007206202,0.01826299913227558,-0.03148259967565536,-0.03080964274704456,169.5,2.400000095367432,1.231266021728516,3.75,8.199999809265137
-0.9455159902572632,-0.06047900021076202,0.02363700047135353,0.3190310001373291,0.006160849239677191,-0.1298138797283173,2.0,0.699999988079071,2.372660875320435,2.08299994468689,740.7999877929688
-0.6939129829406738,-0.1213250011205673,0.02023299969732761,0.7094749808311462,-0.1474907994270325,-0.1983863562345505,14.5,2.200000047683716,8.156968116760254,2.349999904632568,803.5
0.4745160043239594,0.1268710047006607,0.04185599833726883,0.870048999786377,0.1855867356061935,-0.194461464881897,11.80000019073486,1.799999952316284,2.331753253936768,2.628000020980835,745.2000122070312
-0.5946789979934692,-0.01016800012439489,-0.07282400131225586,0.8005930185317993,-0.1036467254161835,0.1047025769948959,24.10000038146973,1.899999976158142,17.55696868896484,2.433000087738037,7.0
0.2480330020189285,0.1293289959430695,0.007546999957412481,0.9600499868392944,0.247871145606041,-0.07872801274061203,0.0,1.200000047683716,10.79852390289307,1.065999984741211,729.7999877929688
-0.6898589730262756,-0.05944300070405006,-0.004573999904096127,0.7214840054512024,-0.09247992932796478,-0.07548610866069794,0.0,1.600000023841858,8.441705703735352,1.032999992370605,6.099999904632568
-0.6616020202636719,-0.04774300009012222,-0.0200980007648468,0.748062014579773,-0.0982348844408989,-0.03311068192124367,0.0,1.299999952316284,1.379506230354309,1.016000032424927,6.099999904632568
-0.6614519953727722,-0.04770300164818764,-0.02042100019752979,0.7481889724731445,-0.09860863536596298,-0.03255470842123032,0.0,1.299999952316284,1.379506230354309,1.016000032424927,6.099999904632568
-0.9610080122947693,0.00610300013795495,0.06558100134134293,0.2685610055923462,0.1297250390052795,-0.02349709905683994,18.29999923706055,1.399999976158142,14.10000038146973,1.733000040054321,756.6
